,year,quarter,state,district,registered_user
11703,2018,Q4,punjab,moga district,31737
11704,2019,Q1,punjab,shahid bhagat singh nagar district,21180
11705,2019,Q1,punjab,fazilka district,104942
11706,2019,Q1,punjab,barnala district,30391
11707,2019,Q1,punjab,mansa district,45716
11708,2019,Q1,punjab,ludhiana district,454370
11709,2019,Q1,punjab,sri muktsar sahib district,51650
11710,2019,Q1,punjab,patiala district,169872
11711,2019,Q1,punjab,pathankot district,59669
11712,2019,Q1,punjab,fatehgarh sahib district,40342
11713,2019,Q1,punjab,rupnagar district,46877
11714,2019,Q1,punjab,tarn taran district,33774
11715,2019,Q1,punjab,sas nagar district,298288
11716,2019,Q1,punjab,sangrur district,97326
11717,2019,Q1,punjab,jalandhar district,164130
11718,2019,Q1,punjab,bathinda district,128070
11719,2019,Q1,punjab,kapurthala district,46907
11720,2019,Q1,punjab,firozepur district,52617
11721,2019,Q1,punjab,gurdaspur district,62502
11722,2019,Q1,punjab,amritsar district,171264
11723,2019,Q1,punjab,faridkot district,36743
11724,2019,Q1,punjab,hoshiarpur district,72128
11725,2019,Q1,punjab,moga district,37832
11726,2019,Q2,punjab,shahid bhagat singh nagar district,25320
11727,2019,Q2,punjab,fazilka district,118707
11728,2019,Q2,punjab,barnala district,35343
11729,2019,Q2,punjab,mansa district,51398
11730,2019,Q2,punjab,ludhiana district,528745
11731,2019,Q2,punjab,sri muktsar sahib district,58786
11732,2019,Q2,punjab,patiala district,199960
11733,2019,Q2,punjab,pathankot district,69833
11734,2019,Q2,punjab,fatehgarh sahib district,47880
11735,2019,Q2,punjab,rupnagar district,55694
11736,2019,Q2,punjab,tarn taran district,40585
11737,2019,Q2,punjab,sas nagar district,343153
11738,2019,Q2,punjab,sangrur district,111996
11739,2019,Q2,punjab,jalandhar district,195283
11740,2019,Q2,punjab,bathinda district,145282
11741,2019,Q2,punjab,kapurthala district,55315
11742,2019,Q2,punjab,firozepur district,61557
11743,2019,Q2,punjab,gurdaspur district,75170
11744,2019,Q2,punjab,amritsar district,206517
11745,2019,Q2,punjab,faridkot district,42444
11746,2019,Q2,punjab,hoshiarpur district,86022
11747,2019,Q2,punjab,moga district,45122
11748,2019,Q3,punjab,shahid bhagat singh nagar district,29058
11749,2019,Q3,punjab,fazilka district,132573
11750,2019,Q3,punjab,barnala district,40352
11751,2019,Q3,punjab,mansa district,56807
11752,2019,Q3,punjab,ludhiana district,601479
11753,2019,Q3,punjab,sri muktsar sahib district,66098
11754,2019,Q3,punjab,patiala district,229488
11755,2019,Q3,punjab,pathankot district,79266
11756,2019,Q3,punjab,fatehgarh sahib district,55452
11757,2019,Q3,punjab,rupnagar district,64333
11758,2019,Q3,punjab,tarn taran district,47784
11759,2019,Q3,punjab,sas nagar district,385263
11760,2019,Q3,punjab,sangrur district,127329
11761,2019,Q3,punjab,jalandhar district,225027
11762,2019,Q3,punjab,bathinda district,162800
11763,2019,Q3,punjab,kapurthala district,63785
11764,2019,Q3,punjab,firozepur district,70387
11765,2019,Q3,punjab,gurdaspur district,87043
11766,2019,Q3,punjab,amritsar district,238628
11767,2019,Q3,punjab,faridkot district,48150
11768,2019,Q3,punjab,hoshiarpur district,99272
11769,2019,Q3,punjab,moga district,52339
11770,2019,Q4,punjab,shahid bhagat singh nagar district,33484
11771,2019,Q4,punjab,fazilka district,149868
11772,2019,Q4,punjab,barnala district,45753
11773,2019,Q4,punjab,mansa district,63277
11774,2019,Q4,punjab,ludhiana district,671579
11775,2019,Q4,punjab,sri muktsar sahib district,74361
11776,2019,Q4,punjab,patiala district,256911
11777,2019,Q4,punjab,pathankot district,88749
11778,2019,Q4,punjab,fatehgarh sahib district,63217
11779,2019,Q4,punjab,rupnagar district,72909
11780,2019,Q4,punjab,tarn taran district,55986
11781,2019,Q4,punjab,sas nagar district,422041
11782,2019,Q4,punjab,sangrur district,143162
11783,2019,Q4,punjab,jalandhar district,251259
11784,2019,Q4,punjab,bathinda district,180722
11785,2019,Q4,punjab,kapurthala district,71914
11786,2019,Q4,punjab,firozepur district,79879
11787,2019,Q4,punjab,gurdaspur district,100393
11788,2019,Q4,punjab,amritsar district,268663
11789,2019,Q4,punjab,faridkot district,54374
11790,2019,Q4,punjab,hoshiarpur district,113296
11791,2019,Q4,punjab,moga district,59945
11792,2020,Q1,punjab,shahid bhagat singh nagar district,38821
11793,2020,Q1,punjab,fazilka district,168714
11794,2020,Q1,punjab,barnala district,51941
11795,2020,Q1,punjab,mansa district,74105
11796,2020,Q1,punjab,ludhiana district,756590
11797,2020,Q1,punjab,sri muktsar sahib district,84164
11798,2020,Q1,punjab,patiala district,287330
11799,2020,Q1,punjab,pathankot district,99453
11800,2020,Q1,punjab,fatehgarh sahib district,72422
11801,2020,Q1,punjab,rupnagar district,82807
11802,2020,Q1,punjab,tarn taran district,66491
11803,2020,Q1,punjab,sas nagar district,460416
11804,2020,Q1,punjab,sangrur district,161513
11805,2020,Q1,punjab,jalandhar district,282191
11806,2020,Q1,punjab,bathinda district,200425
11807,2020,Q1,punjab,kapurthala district,80875
11808,2020,Q1,punjab,firozepur district,90278
11809,2020,Q1,punjab,gurdaspur district,116534
11810,2020,Q1,punjab,amritsar district,303767
11811,2020,Q1,punjab,faridkot district,61578
11812,2020,Q1,punjab,hoshiarpur district,129693
11813,2020,Q1,punjab,moga district,69394
11814,2020,Q2,punjab,shahid bhagat singh nagar district,45867
11815,2020,Q2,punjab,fazilka district,188515
11816,2020,Q2,punjab,barnala district,59490
11817,2020,Q2,punjab,mansa district,83176
11818,2020,Q2,punjab,ludhiana district,853140
11819,2020,Q2,punjab,sri muktsar sahib district,95421
11820,2020,Q2,punjab,patiala district,323801
11821,2020,Q2,punjab,pathankot district,113067
11822,2020,Q2,punjab,fatehgarh sahib district,83254
11823,2020,Q2,punjab,rupnagar district,95464
11824,2020,Q2,punjab,tarn taran district,79790
11825,2020,Q2,punjab,sas nagar district,498018
11826,2020,Q2,punjab,sangrur district,183342
11827,2020,Q2,punjab,jalandhar district,320498
11828,2020,Q2,punjab,bathinda district,222968
11829,2020,Q2,punjab,kapurthala district,91387
11830,2020,Q2,punjab,firozepur district,102253
11831,2020,Q2,punjab,gurdaspur district,137571
11832,2020,Q2,punjab,amritsar district,343732
11833,2020,Q2,punjab,faridkot district,70252
11834,2020,Q2,punjab,hoshiarpur district,153462
11835,2020,Q2,punjab,moga district,81013
11836,2020,Q3,punjab,shahid bhagat singh nagar district,52007
11837,2020,Q3,punjab,fazilka district,208929
11838,2020,Q3,punjab,barnala district,66758
11839,2020,Q3,punjab,mansa district,91467
11840,2020,Q3,punjab,ludhiana district,944936
11841,2020,Q3,punjab,sri muktsar sahib district,105998
11842,2020,Q3,punjab,patiala district,358126
11843,2020,Q3,punjab,pathankot district,124994
11844,2020,Q3,punjab,fatehgarh sahib district,93571
11845,2020,Q3,punjab,rupnagar district,106045
11846,2020,Q3,punjab,tarn taran district,91194
11847,2020,Q3,punjab,sas nagar district,540527
11848,2020,Q3,punjab,sangrur district,204491
11849,2020,Q3,punjab,jalandhar district,359980
11850,2020,Q3,punjab,bathinda district,245674
11851,2020,Q3,punjab,kapurthala district,102054
11852,2020,Q3,punjab,firozepur district,114475
11853,2020,Q3,punjab,gurdaspur district,155619
11854,2020,Q3,punjab,amritsar district,383166
11855,2020,Q3,punjab,faridkot district,78676
11856,2020,Q3,punjab,hoshiarpur district,173002
11857,2020,Q3,punjab,moga district,92544
11858,2020,Q4,punjab,shahid bhagat singh nagar district,57655
11859,2020,Q4,punjab,fazilka district,228837
11860,2020,Q4,punjab,barnala district,73443
11861,2020,Q4,punjab,mansa district,99292
11862,2020,Q4,punjab,ludhiana district,1037696
11863,2020,Q4,punjab,sri muktsar sahib district,116292
11864,2020,Q4,punjab,patiala district,391658
11865,2020,Q4,punjab,pathankot district,136917
11866,2020,Q4,punjab,fatehgarh sahib district,103647
11867,2020,Q4,punjab,rupnagar district,116268
11868,2020,Q4,punjab,tarn taran district,102096
11869,2020,Q4,punjab,sas nagar district,586500
11870,2020,Q4,punjab,sangrur district,225211
11871,2020,Q4,punjab,jalandhar district,396951
11872,2020,Q4,punjab,bathinda district,267808
11873,2020,Q4,punjab,kapurthala district,113254
11874,2020,Q4,punjab,firozepur district,125577
11875,2020,Q4,punjab,gurdaspur district,173650
11876,2020,Q4,punjab,amritsar district,423283
11877,2020,Q4,punjab,faridkot district,86811
11878,2020,Q4,punjab,hoshiarpur district,191711
11879,2020,Q4,punjab,moga district,103311
11880,2021,Q1,punjab,shahid bhagat singh nagar district,62459
11881,2021,Q1,punjab,fazilka district,247363
11882,2021,Q1,punjab,barnala district,79294
11883,2021,Q1,punjab,mansa district,106756
11884,2021,Q1,punjab,ludhiana district,1121835
11885,2021,Q1,punjab,sri muktsar sahib district,125454
11886,2021,Q1,punjab,patiala district,421866
11887,2021,Q1,punjab,pathankot district,147446
11888,2021,Q1,punjab,fatehgarh sahib district,112449
11889,2021,Q1,punjab,rupnagar district,125466
11890,2021,Q1,punjab,tarn taran district,110661
11891,2021,Q1,punjab,sas nagar district,631136
11892,2021,Q1,punjab,sangrur district,243382
11893,2021,Q1,punjab,jalandhar district,428704
11894,2021,Q1,punjab,bathinda district,288460
11895,2021,Q1,punjab,kapurthala district,122367
11896,2021,Q1,punjab,firozepur district,135570
11897,2021,Q1,punjab,gurdaspur district,187933
11898,2021,Q1,punjab,amritsar district,456913
11899,2021,Q1,punjab,faridkot district,93801
11900,2021,Q1,punjab,hoshiarpur district,207567
11901,2021,Q1,punjab,moga district,111895
11902,2021,Q2,punjab,shahid bhagat singh nagar district,67197
11903,2021,Q2,punjab,fazilka district,265874
11904,2021,Q2,punjab,barnala district,85341
11905,2021,Q2,punjab,mansa district,115045
11906,2021,Q2,punjab,ludhiana district,1204126
11907,2021,Q2,punjab,sri muktsar sahib district,135088
11908,2021,Q2,punjab,patiala district,452152
11909,2021,Q2,punjab,pathankot district,158252
11910,2021,Q2,punjab,fatehgarh sahib district,120891
11911,2021,Q2,punjab,rupnagar district,134686
11912,2021,Q2,punjab,tarn taran district,118896
11913,2021,Q2,punjab,sas nagar district,675022
11914,2021,Q2,punjab,sangrur district,261746
11915,2021,Q2,punjab,jalandhar district,459789
11916,2021,Q2,punjab,bathinda district,309805
11917,2021,Q2,punjab,kapurthala district,131323
11918,2021,Q2,punjab,firozepur district,145688
11919,2021,Q2,punjab,gurdaspur district,201976
11920,2021,Q2,punjab,amritsar district,489463
11921,2021,Q2,punjab,faridkot district,100793
11922,2021,Q2,punjab,hoshiarpur district,223227
11923,2021,Q2,punjab,moga district,120168
11924,2021,Q3,punjab,shahid bhagat singh nagar district,72568
11925,2021,Q3,punjab,fazilka district,287001
11926,2021,Q3,punjab,barnala district,92267
11927,2021,Q3,punjab,mansa district,124152
11928,2021,Q3,punjab,ludhiana district,1296796
11929,2021,Q3,punjab,sri muktsar sahib district,145923
11930,2021,Q3,punjab,patiala district,486329
11931,2021,Q3,punjab,pathankot district,170194
11932,2021,Q3,punjab,fatehgarh sahib district,130248
11933,2021,Q3,punjab,rupnagar district,145176
11934,2021,Q3,punjab,tarn taran district,128419
11935,2021,Q3,punjab,sas nagar district,723884
11936,2021,Q3,punjab,sangrur district,282372
11937,2021,Q3,punjab,jalandhar district,494582
11938,2021,Q3,punjab,bathinda district,333661
11939,2021,Q3,punjab,kapurthala district,141349
11940,2021,Q3,punjab,firozepur district,156926
11941,2021,Q3,punjab,gurdaspur district,217927
11942,2021,Q3,punjab,amritsar district,525756
11943,2021,Q3,punjab,faridkot district,108719
11944,2021,Q3,punjab,hoshiarpur district,240996
11945,2021,Q3,punjab,moga district,129617
11946,2021,Q4,punjab,shahid bhagat singh nagar district,77630
11947,2021,Q4,punjab,fazilka district,307291
11948,2021,Q4,punjab,barnala district,98846
11949,2021,Q4,punjab,mansa district,133151
11950,2021,Q4,punjab,ludhiana district,1388951
11951,2021,Q4,punjab,sri muktsar sahib district,156399
11952,2021,Q4,punjab,patiala district,519356
11953,2021,Q4,punjab,pathankot district,182017
11954,2021,Q4,punjab,fatehgarh sahib district,139335
11955,2021,Q4,punjab,rupnagar district,155284
11956,2021,Q4,punjab,tarn taran district,137220
11957,2021,Q4,punjab,sas nagar district,772068
11958,2021,Q4,punjab,sangrur district,302394
11959,2021,Q4,punjab,jalandhar district,528440
11960,2021,Q4,punjab,bathinda district,356940
11961,2021,Q4,punjab,kapurthala district,151071
11962,2021,Q4,punjab,firozepur district,167665
11963,2021,Q4,punjab,gurdaspur district,232798
11964,2021,Q4,punjab,amritsar district,560687
11965,2021,Q4,punjab,faridkot district,116313
11966,2021,Q4,punjab,hoshiarpur district,257735
11967,2021,Q4,punjab,moga district,138512
11968,2022,Q1,punjab,shahid bhagat singh nagar district,82505
11969,2022,Q1,punjab,fazilka district,327088
11970,2022,Q1,punjab,barnala district,105069
11971,2022,Q1,punjab,mansa district,142032
11972,2022,Q1,punjab,ludhiana district,1476288
11973,2022,Q1,punjab,sri muktsar sahib district,166210
11974,2022,Q1,punjab,patiala district,550482
11975,2022,Q1,punjab,pathankot district,193189
11976,2022,Q1,punjab,fatehgarh sahib district,147969
11977,2022,Q1,punjab,rupnagar district,164884
11978,2022,Q1,punjab,tarn taran district,145686
11979,2022,Q1,punjab,sas nagar district,817209
11980,2022,Q1,punjab,sangrur district,321129
11981,2022,Q1,punjab,jalandhar district,560393
11982,2022,Q1,punjab,bathinda district,378864
11983,2022,Q1,punjab,kapurthala district,160149
11984,2022,Q1,punjab,firozepur district,177916
11985,2022,Q1,punjab,gurdaspur district,247179
11986,2022,Q1,punjab,amritsar district,593970
11987,2022,Q1,punjab,faridkot district,123441
11988,2022,Q1,punjab,hoshiarpur district,274004
11989,2022,Q1,punjab,moga district,147070
11990,2022,Q2,punjab,shahid bhagat singh nagar district,87026
11991,2022,Q2,punjab,fazilka district,345717
11992,2022,Q2,punjab,barnala district,110954
11993,2022,Q2,punjab,mansa district,150065
11994,2022,Q2,punjab,ludhiana district,1558996
11995,2022,Q2,punjab,sri muktsar sahib district,175597
11996,2022,Q2,punjab,patiala district,579934
11997,2022,Q2,punjab,pathankot district,203736
11998,2022,Q2,punjab,fatehgarh sahib district,156204
11999,2022,Q2,punjab,rupnagar district,174008
12000,2022,Q2,punjab,tarn taran district,153716
12001,2022,Q2,punjab,sas nagar district,859976
12002,2022,Q2,punjab,sangrur district,338752
12003,2022,Q2,punjab,jalandhar district,590791
12004,2022,Q2,punjab,bathinda district,399793
12005,2022,Q2,punjab,kapurthala district,168715
12006,2022,Q2,punjab,firozepur district,187749
12007,2022,Q2,punjab,gurdaspur district,260611
12008,2022,Q2,punjab,amritsar district,625338
12009,2022,Q2,punjab,faridkot district,130147
12010,2022,Q2,punjab,hoshiarpur district,289259
12011,2022,Q2,punjab,moga district,155016
12012,2022,Q3,punjab,shahid bhagat singh nagar district,91214
12013,2022,Q3,punjab,fazilka district,363909
12014,2022,Q3,punjab,barnala district,116402
12015,2022,Q3,punjab,mansa district,157364
12016,2022,Q3,punjab,ludhiana district,1644780
12017,2022,Q3,punjab,sri muktsar sahib district,184238
12018,2022,Q3,punjab,patiala district,608884
12019,2022,Q3,punjab,pathankot district,214406
12020,2022,Q3,punjab,fatehgarh sahib district,164128
12021,2022,Q3,punjab,rupnagar district,183054
12022,2022,Q3,punjab,tarn taran district,160720
12023,2022,Q3,punjab,sas nagar district,904073
12024,2022,Q3,punjab,sangrur district,355769
12025,2022,Q3,punjab,jalandhar district,621327
12026,2022,Q3,punjab,bathinda district,420285
12027,2022,Q3,punjab,kapurthala district,177068
12028,2022,Q3,punjab,firozepur district,196883
12029,2022,Q3,punjab,gurdaspur district,273518
12030,2022,Q3,punjab,amritsar district,656700
12031,2022,Q3,punjab,faridkot district,136663
12032,2022,Q3,punjab,hoshiarpur district,303683
12033,2022,Q3,punjab,moga district,162514
12034,2022,Q4,punjab,shahid bhagat singh nagar district,94785
12035,2022,Q4,punjab,fazilka district,380321
12036,2022,Q4,punjab,barnala district,121339
12037,2022,Q4,punjab,mansa district,163425
12038,2022,Q4,punjab,ludhiana district,1728119
12039,2022,Q4,punjab,sri muktsar sahib district,191657
12040,2022,Q4,punjab,patiala district,635654
12041,2022,Q4,punjab,pathankot district,224233
12042,2022,Q4,punjab,fatehgarh sahib district,171316
12043,2022,Q4,punjab,rupnagar district,191222
12044,2022,Q4,punjab,tarn taran district,166670
12045,2022,Q4,punjab,sas nagar district,946603
12046,2022,Q4,punjab,sangrur district,370649
12047,2022,Q4,punjab,jalandhar district,649918
12048,2022,Q4,punjab,bathinda district,439064
12049,2022,Q4,punjab,kapurthala district,184551
12050,2022,Q4,punjab,firozepur district,204937
12051,2022,Q4,punjab,gurdaspur district,284591
12052,2022,Q4,punjab,amritsar district,686055
12053,2022,Q4,punjab,faridkot district,142240
12054,2022,Q4,punjab,hoshiarpur district,316389
12055,2022,Q4,punjab,moga district,169015
12056,2023,Q1,punjab,shahid bhagat singh nagar district,98870
12057,2023,Q1,punjab,fazilka district,397546
12058,2023,Q1,punjab,barnala district,126808
12059,2023,Q1,punjab,mansa district,174255
12060,2023,Q1,punjab,ludhiana district,1807587
12061,2023,Q1,punjab,sri muktsar sahib district,200066
12062,2023,Q1,punjab,patiala district,662760
12063,2023,Q1,punjab,pathankot district,234003
12064,2023,Q1,punjab,fatehgarh sahib district,178883
12065,2023,Q1,punjab,rupnagar district,199645
12066,2023,Q1,punjab,tarn taran district,173666
12067,2023,Q1,punjab,sas nagar district,987246
12068,2023,Q1,punjab,sangrur district,386728
12069,2023,Q1,punjab,jalandhar district,677948
12070,2023,Q1,punjab,bathinda district,458473
12071,2023,Q1,punjab,kapurthala district,192350
12072,2023,Q1,punjab,firozepur district,213850
12073,2023,Q1,punjab,gurdaspur district,296711
12074,2023,Q1,punjab,amritsar district,715172
12075,2023,Q1,punjab,faridkot district,148348
